t,src_ip,src_port,dst_ip,dst_port,cwnd,ssthresh,srtt_us,retrans,inflight,bytes_acked,ca_state
13.155163,127.0.0.1,37374,127.0.0.1,5201,25,16,110201,14,25,234002117,Open
13.155909,127.0.0.1,37374,127.0.0.1,5201,26,16,116011,14,26,234264049,Open
13.264744,127.0.0.1,37374,127.0.0.1,5201,26,16,114732,14,26,235639192,Open
13.265322,127.0.0.1,37374,127.0.0.1,5201,26,16,114131,14,26,235770158,Open
13.371363,127.0.0.1,37374,127.0.0.1,5201,26,16,113608,14,26,237341750,Open
13.372221,127.0.0.1,37374,127.0.0.1,5201,27,16,112768,14,27,237472716,Open
13.377708,10.0.2.15,53402,20.184.175.15,443,10,17,926,0,0,141432,Open
13.475431,127.0.0.1,37374,127.0.0.1,5201,28,16,112031,14,28,239044308,Open
13.475958,127.0.0.1,37374,127.0.0.1,5201,28,16,110993,14,28,239175274,Open
13.576549,127.0.0.1,37374,127.0.0.1,5201,28,16,110088,14,28,240877832,Open
13.678053,127.0.0.1,37374,127.0.0.1,5201,28,16,109021,14,28,241008798,Open
13.783291,127.0.0.1,37374,127.0.0.1,5201,30,16,120705,14,30,242842322,Open
13.783432,127.0.0.1,37374,127.0.0.1,5201,30,16,118728,14,30,242973288,Open
13.886167,127.0.0.1,37374,127.0.0.1,5201,30,16,117001,14,30,244806812,Open
13.886454,127.0.0.1,37374,127.0.0.1,5201,30,16,115252,14,30,244937778,Open
13.989372,127.0.0.1,37374,127.0.0.1,5201,30,16,113720,14,30,246771302,Open
13.989888,127.0.0.1,37374,127.0.0.1,5201,30,16,112433,14,30,246902268,Open
14.104661,127.0.0.1,37374,127.0.0.1,5201,30,16,111305,14,30,248735792,Open
14.105297,127.0.0.1,37374,127.0.0.1,5201,30,16,111818,14,30,248866758,Open
14.206751,127.0.0.1,37374,127.0.0.1,5201,30,16,112263,14,30,250700282,Open
14.207138,127.0.0.1,37374,127.0.0.1,5201,31,16,110959,14,31,250831248,Open
14.207145,127.0.0.1,37374,127.0.0.1,5201,31,16,109818,14,31,250962214,Open
14.312345,127.0.0.1,37374,127.0.0.1,5201,32,16,108820,14,32,252664772,Open
14.313273,127.0.0.1,37374,127.0.0.1,5201,32,16,108484,14,32,252795738,Open
14.418421,127.0.0.1,37374,127.0.0.1,5201,32,16,108192,14,32,254760228,Open
14.560581,127.0.0.1,37374,127.0.0.1,5201,32,16,107827,14,32,256855684,Open
14.560837,127.0.0.1,37374,127.0.0.1,5201,32,16,112131,14,32,256986650,Open
14.661389,127.0.0.1,37374,127.0.0.1,5201,32,16,115901,14,32,258951140,Open
14.661560,127.0.0.1,37374,127.0.0.1,5201,33,16,113998,14,33,259082106,Open
14.670550,127.0.0.1,37374,127.0.0.1,5201,33,16,112337,14,33,260129834,Open
14.671122,127.0.0.1,37374,127.0.0.1,5201,33,16,112056,14,33,260260800,Open
14.768679,127.0.0.1,37374,127.0.0.1,5201,33,16,111832,14,33,261046596,Open
14.769075,127.0.0.1,37374,127.0.0.1,5201,33,16,111296,14,33,261177562,Open
14.769088,127.0.0.1,37374,127.0.0.1,5201,33,16,110830,14,33,261439494,Open
14.769095,127.0.0.1,37374,127.0.0.1,5201,33,16,110415,14,33,261570460,Open
14.769108,127.0.0.1,37374,127.0.0.1,5201,33,16,110053,14,33,262094324,Open
14.772810,127.0.0.1,37374,127.0.0.1,5201,33,16,109737,14,33,262290773,Open
14.772967,127.0.0.1,37374,127.0.0.1,5201,33,16,108750,14,33,262421739,Open
14.870367,127.0.0.1,37374,127.0.0.1,5201,33,16,107886,14,33,263192614,Open
14.870545,127.0.0.1,37374,127.0.0.1,5201,34,16,107082,14,34,263323580,Open
14.875259,127.0.0.1,37374,127.0.0.1,5201,34,16,106380,14,34,264436791,Open
14.875424,127.0.0.1,37374,127.0.0.1,5201,34,16,105889,14,34,264567757,Open
14.977528,127.0.0.1,37374,127.0.0.1,5201,34,16,105459,14,34,265289766,Open
14.977697,127.0.0.1,37374,127.0.0.1,5201,34,16,105670,14,34,265420732,Open
15.108082,127.0.0.1,37374,127.0.0.1,5201,34,16,105857,14,34,267452401,Open
15.108359,127.0.0.1,37374,127.0.0.1,5201,35,16,108957,14,35,267583367,Open
15.212453,127.0.0.1,37374,127.0.0.1,5201,36,16,111668,14,36,269615036,Open
15.213033,127.0.0.1,37374,127.0.0.1,5201,36,16,110738,14,36,269746002,Open
15.313349,127.0.0.1,37374,127.0.0.1,5201,36,16,109982,14,36,271908743,Open
15.314088,127.0.0.1,37374,127.0.0.1,5201,36,16,108860,14,36,272039709,Open
15.314702,127.0.0.1,37374,127.0.0.1,5201,36,16,107882,14,36,273807750,Open
15.314841,127.0.0.1,37374,127.0.0.1,5201,36,16,106999,14,35,273809446,Open
15.422228,127.0.0.1,42092,127.0.0.1,5201,10,2147483647,106053,0,1,166,Open
15.422487,127.0.0.1,37374,127.0.0.1,5201,36,16,106225,14,29,274202344,Open
15.422500,127.0.0.1,37374,127.0.0.1,5201,36,16,106558,14,27,274333310,Open
15.423182,127.0.0.1,37374,127.0.0.1,5201,36,16,106788,14,0,276101351,Open
15.528024,127.0.0.1,42092,127.0.0.1,5201,10,2147483647,106885,0,2,167,Open
15.528317,127.0.0.1,42092,127.0.0.1,5201,10,2147483647,106546,0,0,481,Open
15.528329,127.0.0.1,42092,127.0.0.1,5201,10,2147483647,106546,0,0,481,Open
15.528331,127.0.0.1,42092,127.0.0.1,5201,10,2147483647,106546,0,0,481,Open
15.726307,10.0.2.15,41220,151.101.249.91,443,10,2147483647,4463,0,1,2639,Open
