t,src_ip,src_port,dst_ip,dst_port,cwnd,ssthresh,srtt_us,retrans,inflight,bytes_acked,ca_state
0.000000,127.0.0.1,35162,127.0.0.1,5201,10,2147483647,32,0,1,1,Open
0.000188,127.0.0.1,35162,127.0.0.1,5201,10,2147483647,52,0,0,38,Open
0.000411,127.0.0.1,35162,127.0.0.1,5201,10,2147483647,52,0,2,38,Open
0.001122,127.0.0.1,35162,127.0.0.1,5201,10,2147483647,98,0,0,166,Open
0.001392,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,12,0,1,1,Open
0.001905,127.0.0.1,35162,127.0.0.1,5201,10,2147483647,98,0,0,166,Open
0.002228,127.0.0.1,35162,127.0.0.1,5201,10,2147483647,98,0,0,166,Open
0.003584,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,11,0,2,38,Open
0.004177,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,50,0,2,65574,Open
0.004348,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,106,0,1,128038,Open
0.004402,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,96,0,2,131110,Open
0.004412,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,88,0,1,255014,Open
0.004452,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,77,0,3,262182,Open
0.004580,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,84,0,2,327665,Open
0.004666,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,91,0,3,393254,Open
0.005211,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,97,0,3,524326,Open
0.005338,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,141,0,1,655292,Open
0.005586,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,140,0,5,655398,Open
0.005727,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,156,0,4,917436,Open
0.005853,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,141,0,4,1048402,Open
0.005966,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,156,0,0,1273682,Open
0.006961,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,156,0,4,1273682,Open
0.007152,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,274,0,3,1535614,Open
0.007211,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,248,0,1,1666580,Open
0.007532,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,247,0,5,1703974,Open
0.007656,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,255,0,3,1835046,Open
0.007817,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,247,0,3,1966012,Open
0.008151,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,272,0,3,1966118,Open
0.008227,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,288,0,5,2097084,Open
0.008293,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,269,0,3,2293639,Open
0.008366,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,246,0,4,2452359,Open
0.008388,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,224,0,0,2686855,Open
0.008413,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,224,0,5,2686855,Open
0.008418,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,199,0,4,2817821,Open
0.008450,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,178,0,4,2948999,Open
0.008457,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,160,0,2,3080177,Open
0.008461,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,142,0,1,3145660,Open
0.008541,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,125,0,3,3145766,Open
0.008594,127.0.0.1,35178,127.0.0.1,5201,10,2147483647,118,0,6,3211249,Open
0.008648,127.0.0.1,35178,127.0.0.1,5201,15,2147483647,111,0,2,3473287,Open
0.008760,127.0.0.1,35178,127.0.0.1,5201,15,2147483647,105,0,5,3538982,Open
0.008820,127.0.0.1,35178,127.0.0.1,5201,15,2147483647,104,0,5,3801020,Open
0.008828,127.0.0.1,35178,127.0.0.1,5201,15,2147483647,98,0,3,3932092,Open
0.008904,127.0.0.1,35178,127.0.0.1,5201,15,2147483647,88,0,3,4063058,Open
0.008962,127.0.0.1,35178,127.0.0.1,5201,15,2147483647,88,0,7,4063270,Open
0.009017,127.0.0.1,35178,127.0.0.1,5201,15,2147483647,92,0,2,4390791,Open
0.009096,127.0.0.1,35178,127.0.0.1,5201,15,2147483647,88,0,5,4456486,Open
0.009934,127.0.0.1,35178,127.0.0.1,5201,15,2147483647,84,0,10,4718524,Open
0.010082,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,191,0,2,5307977,Open
0.010103,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,171,0,2,5410377,Open
0.010132,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,152,0,2,5504956,Open
0.010151,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,137,0,2,5635922,Open
0.010169,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,122,0,2,5766888,Open
0.010184,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,109,0,0,5897854,Open
0.010205,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,109,0,4,5897854,Open
0.010221,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,98,0,0,6159786,Open
0.010242,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,98,0,4,6159786,Open
0.010260,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,88,0,2,6421718,Open
0.010275,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,79,0,0,6552684,Open
0.010295,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,79,0,4,6552684,Open
0.010309,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,72,0,0,6814616,Open
0.010330,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,72,0,4,6814616,Open
0.010347,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,65,0,2,7076548,Open
0.010361,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,59,0,0,7207514,Open
0.010377,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,59,0,2,7207514,Open
0.010390,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,54,0,0,7338480,Open
0.010448,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,54,0,3,7338480,Open
0.011138,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,52,0,10,7405553,Open
0.011276,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,146,0,0,7995006,Open
0.011300,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,146,0,2,7995006,Open
0.011322,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,130,0,2,8125972,Open
0.011353,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,117,0,2,8256938,Open
0.011504,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,119,0,2,8387904,Open
0.011525,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,109,0,2,8518870,Open
0.011546,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,98,0,0,8627414,Open
0.011585,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,98,0,5,8627414,Open
0.011615,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,91,0,0,8911768,Open
0.011642,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,91,0,6,8911768,Open
0.011658,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,83,0,0,9304666,Open
0.011680,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,83,0,4,9304666,Open
0.011705,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,75,0,0,9566598,Open
0.011731,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,75,0,6,9566598,Open
0.011766,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,70,0,0,9935238,Open
0.011783,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,70,0,5,9935238,Open
0.011994,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,64,0,3,10066204,Disorder
0.012015,127.0.0.1,35178,127.0.0.1,5201,25,2147483647,64,0,9,10066204,Disorder
0.012028,127.0.0.1,35178,127.0.0.1,5201,6,17,58,2,9,10066204,Recovery
0.012035,127.0.0.1,35178,127.0.0.1,5201,6,17,55,2,9,10066204,Recovery
0.012375,127.0.0.1,35178,127.0.0.1,5201,17,17,173,2,8,10614326,Open
0.012394,127.0.0.1,35178,127.0.0.1,5201,17,17,193,2,0,11129398,Open
0.012434,127.0.0.1,35178,127.0.0.1,5201,17,17,193,2,5,11129398,Open
0.012463,127.0.0.1,35178,127.0.0.1,5201,17,17,174,2,0,11400122,Open
0.012499,127.0.0.1,35178,127.0.0.1,5201,17,17,174,2,6,11400122,Open
0.012516,127.0.0.1,35178,127.0.0.1,5201,17,17,157,2,0,11786170,Open
0.012541,127.0.0.1,35178,127.0.0.1,5201,17,17,157,2,5,11786170,Open
0.012757,127.0.0.1,35178,127.0.0.1,5201,17,17,140,2,0,12054952,Open
0.012786,127.0.0.1,35178,127.0.0.1,5201,17,17,140,2,4,12054952,Open
0.012804,127.0.0.1,35178,127.0.0.1,5201,17,17,126,2,0,12316884,Open
0.012826,127.0.0.1,35178,127.0.0.1,5201,17,17,126,2,4,12316884,Open
0.012988,127.0.0.1,35178,127.0.0.1,5201,17,17,113,2,0,12578816,Open
0.013023,127.0.0.1,35178,127.0.0.1,5201,17,17,113,2,6,12578816,Open
0.013040,127.0.0.1,35178,127.0.0.1,5201,17,17,103,2,0,12964864,Open
0.013062,127.0.0.1,35178,127.0.0.1,5201,17,17,103,2,5,12964864,Open
0.013075,127.0.0.1,35178,127.0.0.1,5201,17,17,93,2,0,13233646,Open
0.013095,127.0.0.1,35178,127.0.0.1,5201,17,17,93,2,4,13233646,Open
0.013114,127.0.0.1,35178,127.0.0.1,5201,17,17,84,2,0,13495578,Open
0.013134,127.0.0.1,35178,127.0.0.1,5201,17,17,84,2,4,13495578,Open
0.013153,127.0.0.1,35178,127.0.0.1,5201,17,17,76,2,0,13757510,Open
0.013177,127.0.0.1,35178,127.0.0.1,5201,17,17,76,2,6,13757510,Open
0.013192,127.0.0.1,35178,127.0.0.1,5201,17,17,69,2,0,14143558,Open
0.013215,127.0.0.1,35178,127.0.0.1,5201,17,17,69,2,5,14143558,Open
0.013229,127.0.0.1,35178,127.0.0.1,5201,17,17,64,2,0,14412340,Open
0.013250,127.0.0.1,35178,127.0.0.1,5201,17,17,64,2,4,14412340,Open
0.013263,127.0.0.1,35178,127.0.0.1,5201,17,17,58,2,0,14674272,Open
0.013403,127.0.0.1,35178,127.0.0.1,5201,17,17,58,2,4,14674272,Open
0.013538,127.0.0.1,35178,127.0.0.1,5201,17,17,68,2,0,14936204,Open
0.013566,127.0.0.1,35178,127.0.0.1,5201,17,17,68,2,6,14936204,Open
0.013583,127.0.0.1,35178,127.0.0.1,5201,17,17,63,2,0,15322252,Open
0.013612,127.0.0.1,35178,127.0.0.1,5201,17,17,63,2,5,15322252,Open
0.013618,127.0.0.1,35178,127.0.0.1,5201,17,17,58,2,0,15591034,Open
0.013650,127.0.0.1,35178,127.0.0.1,5201,17,17,58,2,4,15591034,Open
0.013666,127.0.0.1,35178,127.0.0.1,5201,17,17,55,2,4,15852966,Open
0.013696,127.0.0.1,35178,127.0.0.1,5201,17,17,55,2,10,15852966,Open
0.013749,127.0.0.1,35178,127.0.0.1,5201,17,17,55,2,5,16384038,Open
0.013756,127.0.0.1,35178,127.0.0.1,5201,17,17,57,2,3,16515110,Open
0.013839,127.0.0.1,35178,127.0.0.1,5201,17,17,52,2,3,16646076,Open
0.013846,127.0.0.1,35178,127.0.0.1,5201,17,17,57,2,2,16711665,Open
0.013892,127.0.0.1,35178,127.0.0.1,5201,17,17,52,2,5,16777148,Open
0.013897,127.0.0.1,35178,127.0.0.1,5201,17,17,52,2,4,16842737,Open
0.013969,127.0.0.1,35178,127.0.0.1,5201,17,17,49,2,4,16973703,Open
0.014072,127.0.0.1,35178,127.0.0.1,5201,17,17,53,2,7,17039398,Open
0.014129,127.0.0.1,35178,127.0.0.1,5201,17,17,68,2,5,17432402,Open
0.014159,127.0.0.1,35178,127.0.0.1,5201,17,17,65,2,5,17563580,Open
0.014277,127.0.0.1,35178,127.0.0.1,5201,17,17,63,2,7,17825724,Open
0.014289,127.0.0.1,35178,127.0.0.1,5201,17,17,69,2,4,18022279,Open
0.014373,127.0.0.1,35178,127.0.0.1,5201,17,17,65,2,3,18219046,Open
0.014422,127.0.0.1,35178,127.0.0.1,5201,17,17,66,2,5,18350012,Open
0.014428,127.0.0.1,35178,127.0.0.1,5201,17,17,65,2,3,18481084,Open
0.014508,127.0.0.1,35178,127.0.0.1,5201,17,17,60,2,3,18612050,Open
0.014557,127.0.0.1,35178,127.0.0.1,5201,17,17,63,2,7,18612262,Open
0.014625,127.0.0.1,35178,127.0.0.1,5201,17,17,70,2,5,18874300,Open
0.014699,127.0.0.1,35178,127.0.0.1,5201,17,17,71,2,7,19005478,Open
0.014757,127.0.0.1,35178,127.0.0.1,5201,17,17,79,2,2,19332999,Open
0.014829,127.0.0.1,35178,127.0.0.1,5201,17,17,78,2,5,19398694,Open
0.014903,127.0.0.1,35178,127.0.0.1,5201,17,17,73,2,5,19529766,Open
0.014955,127.0.0.1,35178,127.0.0.1,5201,17,17,75,2,7,19660838,Open
0.014963,127.0.0.1,35178,127.0.0.1,5201,17,17,80,2,3,19922876,Open
0.015034,127.0.0.1,35178,127.0.0.1,5201,17,17,73,2,3,20053842,Open
0.015083,127.0.0.1,35178,127.0.0.1,5201,17,17,73,2,7,20054054,Open
0.015115,127.0.0.1,35178,127.0.0.1,5201,17,17,78,2,5,20316092,Open
0.015231,127.0.0.1,35178,127.0.0.1,5201,17,17,74,2,7,20578236,Open
0.015240,127.0.0.1,35178,127.0.0.1,5201,17,17,79,2,4,20774791,Open
0.015310,127.0.0.1,35178,127.0.0.1,5201,17,17,73,2,4,20905757,Open
0.015414,127.0.0.1,35178,127.0.0.1,5201,17,17,74,2,7,20971558,Open
0.015469,127.0.0.1,35178,127.0.0.1,5201,17,17,86,2,5,21364562,Open
0.015494,127.0.0.1,35178,127.0.0.1,5201,17,17,81,2,5,21495740,Open
0.015500,127.0.0.1,35178,127.0.0.1,5201,17,17,76,2,3,21626918,Open
0.015572,127.0.0.1,35178,127.0.0.1,5201,17,17,69,2,3,21757884,Open
0.015620,127.0.0.1,35178,127.0.0.1,5201,17,17,70,2,7,21757990,Open
0.015713,127.0.0.1,35178,127.0.0.1,5201,17,17,75,2,5,22020028,Open
0.015801,127.0.0.1,35178,127.0.0.1,5201,17,17,79,2,9,22282172,Open
0.015834,127.0.0.1,35178,127.0.0.1,5201,17,17,79,2,4,22740659,Open
0.015879,127.0.0.1,35178,127.0.0.1,5201,17,17,74,2,3,22806566,Open
0.015945,127.0.0.1,35178,127.0.0.1,5201,17,17,72,2,7,22937532,Open
0.015970,127.0.0.1,35178,127.0.0.1,5201,17,17,77,2,6,23134087,Open
0.015977,127.0.0.1,35178,127.0.0.1,5201,17,17,73,2,3,23330854,Open
0.016046,127.0.0.1,35178,127.0.0.1,5201,17,17,67,2,3,23461820,Open
0.016106,127.0.0.1,35178,127.0.0.1,5201,17,17,68,2,9,23461926,Open
0.016182,127.0.0.1,35178,127.0.0.1,5201,17,17,74,2,4,23920413,Open
0.016214,127.0.0.1,35178,127.0.0.1,5201,17,17,75,2,5,23986214,Open
0.016218,127.0.0.1,35178,127.0.0.1,5201,17,17,78,2,3,24117180,Disorder
0.016272,127.0.0.1,35178,127.0.0.1,5201,1,11,69,3,3,24117180,Recovery
0.016340,127.0.0.1,35178,127.0.0.1,5201,11,11,186,3,7,24248252,Open
0.016415,127.0.0.1,35178,127.0.0.1,5201,11,11,170,3,4,24575773,Open
0.016464,127.0.0.1,35178,127.0.0.1,5201,11,11,159,3,5,24772540,Open
0.016486,127.0.0.1,35178,127.0.0.1,5201,11,11,145,3,5,24903612,Open
0.016493,127.0.0.1,35178,127.0.0.1,5201,11,11,131,3,3,25034790,Open
0.016562,127.0.0.1,35178,127.0.0.1,5201,11,11,117,3,3,25165756,Open
0.016606,127.0.0.1,35178,127.0.0.1,5201,11,11,112,3,7,25165862,Open
0.016647,127.0.0.1,35178,127.0.0.1,5201,11,11,111,3,5,25427900,Open
0.016656,127.0.0.1,35178,127.0.0.1,5201,11,11,104,3,3,25559078,Open
0.016723,127.0.0.1,35178,127.0.0.1,5201,11,11,96,3,3,25690044,Open
0.016802,127.0.0.1,35178,127.0.0.1,5201,11,11,93,3,9,25690150,Open
0.016811,127.0.0.1,35178,127.0.0.1,5201,11,11,98,3,4,26017671,Open
0.016814,127.0.0.1,35178,127.0.0.1,5201,11,11,90,3,2,26148637,Open
0.016890,127.0.0.1,35178,127.0.0.1,5201,11,11,80,3,3,26214438,Open
0.016934,127.0.0.1,35178,127.0.0.1,5201,11,11,79,3,5,26345404,Open
0.016942,127.0.0.1,35178,127.0.0.1,5201,11,11,75,3,3,26476476,Open
0.017004,127.0.0.1,35178,127.0.0.1,5201,11,11,69,3,3,26607442,Open
0.017071,127.0.0.1,35178,127.0.0.1,5201,11,11,69,3,9,26607654,Open
0.017080,127.0.0.1,35178,127.0.0.1,5201,11,11,75,3,4,26935175,Open
0.017149,127.0.0.1,35178,127.0.0.1,5201,11,11,70,3,4,27066141,Open
0.017213,127.0.0.1,35178,127.0.0.1,5201,11,11,71,3,7,27262908,Open
0.017219,127.0.0.1,35178,127.0.0.1,5201,11,11,70,3,5,27393980,Open
0.017293,127.0.0.1,35178,127.0.0.1,5201,11,11,65,3,4,27590429,Open
0.017342,127.0.0.1,35178,127.0.0.1,5201,11,11,68,3,5,27787196,Open
0.017348,127.0.0.1,35178,127.0.0.1,5201,11,11,65,3,3,27918268,Open
0.017370,127.0.0.1,35178,127.0.0.1,5201,11,11,59,3,3,28049234,Open
0.017377,127.0.0.1,35178,127.0.0.1,5201,11,11,55,3,3,28049446,Open
0.017435,127.0.0.1,35178,127.0.0.1,5201,2,7,51,4,3,28049446,Recovery
0.017438,127.0.0.1,35178,127.0.0.1,5201,2,7,52,4,3,28049446,Recovery
0.017591,127.0.0.1,35178,127.0.0.1,5201,7,7,171,4,7,28180518,Open
0.017663,127.0.0.1,35178,127.0.0.1,5201,8,7,167,4,8,28573522,Open
0.017717,127.0.0.1,35178,127.0.0.1,5201,9,7,155,4,9,29097386,Open
0.017746,127.0.0.1,35178,127.0.0.1,5201,10,7,142,4,6,29555767,Open
0.017774,127.0.0.1,35178,127.0.0.1,5201,10,7,134,4,5,29753276,Open
0.017777,127.0.0.1,35178,127.0.0.1,5201,10,7,122,4,4,29818759,Disorder
0.017794,127.0.0.1,35178,127.0.0.1,5201,2,7,109,5,4,29818759,Recovery
0.017801,127.0.0.1,35178,127.0.0.1,5201,2,7,99,5,5,29818759,Recovery
0.017814,127.0.0.1,35178,127.0.0.1,5201,7,7,212,5,3,30015420,Open
0.017840,127.0.0.1,35178,127.0.0.1,5201,7,7,187,5,3,30146386,Open
0.017908,127.0.0.1,35178,127.0.0.1,5201,7,7,168,5,5,30146598,Open
0.018046,127.0.0.1,35178,127.0.0.1,5201,7,7,158,5,7,30277670,Open
0.018073,127.0.0.1,35178,127.0.0.1,5201,8,7,163,5,8,30670674,Open
0.018098,127.0.0.1,35178,127.0.0.1,5201,8,7,145,5,8,30932606,Open
0.018110,127.0.0.1,35178,127.0.0.1,5201,9,7,133,5,7,31194538,Open
0.018135,127.0.0.1,35178,127.0.0.1,5201,9,7,121,5,5,31456470,Open
0.018162,127.0.0.1,35178,127.0.0.1,5201,9,7,110,5,5,31588390,Open
0.018192,127.0.0.1,35178,127.0.0.1,5201,9,7,102,5,5,31719462,Open
0.018217,127.0.0.1,35178,127.0.0.1,5201,9,7,95,5,5,31850534,Open
0.018295,127.0.0.1,35178,127.0.0.1,5201,9,7,88,5,5,31981606,Open
0.018408,127.0.0.1,35178,127.0.0.1,5201,9,7,89,5,9,32112678,Open
0.018459,127.0.0.1,35178,127.0.0.1,5201,10,7,100,5,10,32571165,Open
0.018470,127.0.0.1,35178,127.0.0.1,5201,7,7,93,6,10,32571165,Recovery
0.018473,127.0.0.1,35178,127.0.0.1,5201,7,7,88,6,10,32571165,Recovery
0.018475,127.0.0.1,35178,127.0.0.1,5201,7,7,81,6,10,32571165,Recovery
0.018523,127.0.0.1,35178,127.0.0.1,5201,7,7,196,6,5,33161148,Open
0.018546,127.0.0.1,35178,127.0.0.1,5201,7,7,177,6,6,33226737,Open
0.018549,127.0.0.1,35178,127.0.0.1,5201,7,7,160,6,4,33357703,Open
0.018577,127.0.0.1,35178,127.0.0.1,5201,7,7,144,6,5,33423398,Open
0.018618,127.0.0.1,35178,127.0.0.1,5201,7,7,132,6,5,33554364,Open
0.018627,127.0.0.1,35178,127.0.0.1,5201,7,7,124,6,4,33619953,Open
0.018649,127.0.0.1,35178,127.0.0.1,5201,7,7,115,6,4,33750919,Open
0.018677,127.0.0.1,35178,127.0.0.1,5201,7,7,105,6,5,33816614,Open
0.018705,127.0.0.1,35178,127.0.0.1,5201,7,7,97,6,5,33947686,Open
0.018778,127.0.0.1,35178,127.0.0.1,5201,7,7,90,6,4,34144241,Open
0.018893,127.0.0.1,35178,127.0.0.1,5201,7,7,89,6,7,34275313,Open
0.018920,127.0.0.1,35178,127.0.0.1,5201,8,7,98,6,8,34668317,Open
0.018923,127.0.0.1,35178,127.0.0.1,5201,8,7,89,6,6,34799283,Open
0.018952,127.0.0.1,35178,127.0.0.1,5201,8,7,81,6,6,34930249,Open
0.018958,127.0.0.1,35178,127.0.0.1,5201,9,7,78,6,3,35127334,Open
0.018961,127.0.0.1,35178,127.0.0.1,5201,9,7,72,6,1,35258300,Open
0.019105,127.0.0.1,35178,127.0.0.1,5201,9,7,64,6,9,35258406,Open
0.019117,127.0.0.1,35178,127.0.0.1,5201,10,7,73,6,3,35651410,Open
0.019193,127.0.0.1,35178,127.0.0.1,5201,10,7,67,6,3,35782376,Open
0.019242,127.0.0.1,35178,127.0.0.1,5201,10,7,69,6,7,35782694,Open
0.019249,127.0.0.1,35178,127.0.0.1,5201,10,7,74,6,4,35979249,Open
0.019320,127.0.0.1,35178,127.0.0.1,5201,10,7,69,6,4,36110215,Open
0.019369,127.0.0.1,35178,127.0.0.1,5201,10,7,71,6,7,36175910,Open
0.019380,127.0.0.1,35178,127.0.0.1,5201,10,7,76,6,4,36372465,Open
0.019383,127.0.0.1,35178,127.0.0.1,5201,10,7,71,6,3,36437948,Disorder
0.019440,127.0.0.1,35178,127.0.0.1,5201,1,7,63,7,3,36437948,Recovery
0.019577,127.0.0.1,35178,127.0.0.1,5201,7,7,180,7,7,36569126,Open
0.019644,127.0.0.1,35178,127.0.0.1,5201,8,7,173,7,8,36962130,Open
0.019687,127.0.0.1,35178,127.0.0.1,5201,9,7,158,7,6,37421041,Open
0.019712,127.0.0.1,35178,127.0.0.1,5201,9,7,143,7,5,37617702,Open
0.019714,127.0.0.1,35178,127.0.0.1,5201,9,7,130,7,3,37748668,Open
0.019759,127.0.0.1,35178,127.0.0.1,5201,9,7,117,7,6,37814257,Open
0.019787,127.0.0.1,35178,127.0.0.1,5201,9,7,109,7,5,38010812,Open
0.019816,127.0.0.1,35178,127.0.0.1,5201,9,7,102,7,4,38207473,Open
0.019849,127.0.0.1,35178,127.0.0.1,5201,9,7,93,7,3,38404028,Open
0.019870,127.0.0.1,35178,127.0.0.1,5201,9,7,86,7,5,38404134,Open
0.019938,127.0.0.1,35178,127.0.0.1,5201,9,7,79,7,5,38535206,Open
0.020068,127.0.0.1,35178,127.0.0.1,5201,9,7,79,7,9,38666278,Open
0.020100,127.0.0.1,35178,127.0.0.1,5201,10,7,93,7,10,39190248,Open
0.020109,127.0.0.1,35178,127.0.0.1,5201,10,7,84,7,8,39517663,Open
0.020135,127.0.0.1,35178,127.0.0.1,5201,11,7,79,7,5,39845078,Open
0.020209,127.0.0.1,35178,127.0.0.1,5201,11,7,73,7,3,40107964,Open
0.020254,127.0.0.1,35178,127.0.0.1,5201,11,7,73,7,7,40108070,Open
0.020281,127.0.0.1,35178,127.0.0.1,5201,11,7,77,7,5,40370108,Open
0.020286,127.0.0.1,35178,127.0.0.1,5201,11,7,73,7,3,40501286,Open
0.020357,127.0.0.1,35178,127.0.0.1,5201,11,7,66,7,3,40632252,Open
0.020401,127.0.0.1,35178,127.0.0.1,5201,11,7,67,7,7,40632358,Open
0.020427,127.0.0.1,35178,127.0.0.1,5201,11,7,72,7,5,40894396,Open
0.020433,127.0.0.1,35178,127.0.0.1,5201,11,7,68,7,3,41025574,Open
0.020505,127.0.0.1,35178,127.0.0.1,5201,11,7,62,7,3,41156540,Open
0.020567,127.0.0.1,35178,127.0.0.1,5201,11,7,64,7,7,41156646,Open
0.020576,127.0.0.1,35178,127.0.0.1,5201,11,7,72,7,3,41418684,Open
0.020645,127.0.0.1,35178,127.0.0.1,5201,11,7,66,7,3,41549650,Open
0.020705,127.0.0.1,35178,127.0.0.1,5201,11,7,67,7,9,41549862,Open
0.020779,127.0.0.1,35178,127.0.0.1,5201,11,7,74,7,4,42008349,Open
0.020841,127.0.0.1,35178,127.0.0.1,5201,11,7,75,7,9,42074150,Open
0.020851,127.0.0.1,35178,127.0.0.1,5201,11,7,80,7,5,42336188,Open
0.020854,127.0.0.1,35178,127.0.0.1,5201,11,7,75,7,2,42532637,Open
0.020933,127.0.0.1,35178,127.0.0.1,5201,11,7,68,7,3,42598438,Open
0.021011,127.0.0.1,35178,127.0.0.1,5201,11,7,68,7,9,42729404,Open
0.021042,127.0.0.1,35178,127.0.0.1,5201,11,7,70,7,5,43122408,Open
0.021094,127.0.0.1,35178,127.0.0.1,5201,11,7,67,7,2,43319281,Open
0.021145,127.0.0.1,35178,127.0.0.1,5201,11,7,66,7,5,43384870,Open
0.021171,127.0.0.1,35178,127.0.0.1,5201,11,7,62,7,4,43581425,Open
0.021176,127.0.0.1,35178,127.0.0.1,5201,11,7,58,7,3,43647014,Open
0.021179,127.0.0.1,35178,127.0.0.1,5201,11,7,53,7,1,43777980,Open
0.021305,127.0.0.1,35178,127.0.0.1,5201,11,7,48,7,9,43778086,Open
0.021362,127.0.0.1,35178,127.0.0.1,5201,11,7,57,7,2,44236573,Open
0.021430,127.0.0.1,35178,127.0.0.1,5201,11,7,57,7,7,44302374,Open
0.021503,127.0.0.1,35178,127.0.0.1,5201,11,7,57,7,4,44629895,Open
0.021565,127.0.0.1,35178,127.0.0.1,5201,11,7,60,7,7,44695590,Open
0.021578,127.0.0.1,35178,127.0.0.1,5201,11,7,68,7,4,44892145,Open
0.021713,127.0.0.1,35178,127.0.0.1,5201,11,7,64,7,9,45088806,Open
0.021723,127.0.0.1,35178,127.0.0.1,5201,11,7,72,7,4,45416327,Open
0.021790,127.0.0.1,35178,127.0.0.1,5201,11,7,66,7,3,45612776,Open
0.021856,127.0.0.1,35178,127.0.0.1,5201,11,7,67,7,9,45613094,Open
0.021864,127.0.0.1,35178,127.0.0.1,5201,11,7,74,7,4,45940615,Open
0.021938,127.0.0.1,35178,127.0.0.1,5201,11,7,69,7,4,46071581,Open
0.021985,127.0.0.1,35178,127.0.0.1,5201,11,7,71,7,5,46268348,Open
0.022008,127.0.0.1,35178,127.0.0.1,5201,11,7,67,7,5,46399420,Open
0.022014,127.0.0.1,35178,127.0.0.1,5201,11,7,64,7,3,46530598,Open
0.022017,127.0.0.1,35178,127.0.0.1,5201,11,7,58,7,1,46661564,Open
0.022164,127.0.0.1,35178,127.0.0.1,5201,11,7,52,7,9,46661670,Open
0.022174,127.0.0.1,35178,127.0.0.1,5201,11,7,63,7,3,47054674,Open
