t,src_ip,src_port,dst_ip,dst_port,cwnd,ssthresh,srtt_us,retrans,inflight,bytes_acked,ca_state
5.877688,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202643,0,24,17977162,Open
6.079081,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202517,0,14,18631992,Open
6.079397,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202413,0,24,18762958,Open
6.282670,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202329,0,12,19548754,Open
6.283022,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202492,0,24,19679720,Open
6.484729,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202638,0,14,20334550,Open
6.485246,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202584,0,24,20465516,Open
6.687550,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202564,0,12,21251312,Open
6.687821,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202564,0,24,21382278,Open
6.891070,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202569,0,14,22037108,Open
6.891442,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202690,0,24,22168074,Open
7.093662,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202811,0,12,22953870,Open
7.094157,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202780,0,24,23084836,Open
7.297369,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202786,0,14,23739666,Open
7.297644,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202898,0,24,23870632,Open
7.500237,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,203004,0,12,24656428,Open
7.500785,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,203019,0,24,24787394,Open
7.704185,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,203089,0,14,25442224,Open
7.704410,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,203155,0,24,25573190,Open
7.906232,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,203219,0,12,26358986,Open
7.906511,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,203077,0,24,26489952,Open
8.108316,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202959,0,14,27144782,Open
8.108598,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202849,0,24,27275748,Open
8.311732,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202758,0,12,28061544,Open
8.311972,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202836,0,24,28192510,Open
8.514549,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202907,0,14,28847340,Open
8.514707,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202885,0,24,28978306,Open
8.538401,10.0.2.15,45762,20.184.175.1,443,10,16,594,0,0,77896,Open
8.715277,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202869,0,12,29764102,Open
8.715431,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202600,0,24,29895068,Open
8.916138,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202368,0,14,30549898,Open
8.916380,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202186,0,24,30680864,Open
9.139859,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,202052,0,26,31466660,Open
9.140125,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,204758,0,27,31532143,Open
9.140146,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,207138,0,29,31597626,Open
9.140160,127.0.0.1,59918,127.0.0.1,5201,60,2147483647,209223,0,31,31663109,Open
9.140173,127.0.0.1,59918,127.0.0.1,5201,61,2147483647,211049,0,33,31728592,Open
9.140186,127.0.0.1,59918,127.0.0.1,5201,62,2147483647,212649,0,35,31794075,Open
9.140198,127.0.0.1,59918,127.0.0.1,5201,63,2147483647,214050,0,37,31859558,Open
9.140210,127.0.0.1,59918,127.0.0.1,5201,64,2147483647,215277,0,39,31925041,Open
9.140221,127.0.0.1,59918,127.0.0.1,5201,65,2147483647,216353,0,41,31990524,Open
9.140233,127.0.0.1,59918,127.0.0.1,5201,65,65,217295,0,43,32056007,Open
9.140244,127.0.0.1,59918,127.0.0.1,5201,65,65,218121,0,46,32121490,Open
9.140254,127.0.0.1,59918,127.0.0.1,5201,65,65,218846,0,47,32186973,Open
9.140264,127.0.0.1,59918,127.0.0.1,5201,65,65,219481,0,50,32252456,Open
9.140274,127.0.0.1,59918,127.0.0.1,5201,65,65,220012,0,52,32317939,Open
9.140279,127.0.0.1,59918,127.0.0.1,5201,65,65,220478,0,51,32383422,Open
9.140284,127.0.0.1,59918,127.0.0.1,5201,65,65,220886,0,50,32448905,Open
9.140288,127.0.0.1,59918,127.0.0.1,5201,65,65,221244,0,49,32514388,Open
9.140292,127.0.0.1,59918,127.0.0.1,5201,65,65,221557,0,48,32579871,Open
9.140296,127.0.0.1,59918,127.0.0.1,5201,65,65,221832,0,47,32645354,Open
9.140300,127.0.0.1,59918,127.0.0.1,5201,65,65,222073,0,46,32710837,Open
9.140303,127.0.0.1,59918,127.0.0.1,5201,65,65,222285,0,45,32776320,Open
9.140307,127.0.0.1,59918,127.0.0.1,5201,65,65,222470,0,44,32841803,Open
9.140385,127.0.0.1,59918,127.0.0.1,5201,65,65,222633,0,43,32907286,Open
9.140393,127.0.0.1,59918,127.0.0.1,5201,65,65,222785,0,42,32972769,Open
9.140397,127.0.0.1,59918,127.0.0.1,5201,65,65,222919,0,41,33038252,Open
9.140401,127.0.0.1,59918,127.0.0.1,5201,65,65,223037,0,40,33103735,Open
9.341141,127.0.0.1,59918,127.0.0.1,5201,65,65,223141,0,65,33154212,Open
9.341298,127.0.0.1,59918,127.0.0.1,5201,65,65,220403,0,64,33219695,Open
9.341303,127.0.0.1,59918,127.0.0.1,5201,65,65,218008,0,63,33285178,Open
9.341306,127.0.0.1,59918,127.0.0.1,5201,65,65,215903,0,62,33350661,Open
9.341309,127.0.0.1,59918,127.0.0.1,5201,65,65,214062,0,61,33416144,Open
9.341312,127.0.0.1,59918,127.0.0.1,5201,65,65,212451,0,60,33481627,Open
9.341315,127.0.0.1,59918,127.0.0.1,5201,65,65,211040,0,59,33547110,Open
9.341320,127.0.0.1,59918,127.0.0.1,5201,65,65,209806,0,58,33612593,Open
9.341323,127.0.0.1,59918,127.0.0.1,5201,65,65,208726,0,57,33678076,Open
9.341326,127.0.0.1,59918,127.0.0.1,5201,65,65,207781,0,56,33743559,Open
9.341329,127.0.0.1,59918,127.0.0.1,5201,65,65,206953,0,55,33809042,Open
9.341331,127.0.0.1,59918,127.0.0.1,5201,65,65,206230,0,54,33874525,Open
9.341333,127.0.0.1,59918,127.0.0.1,5201,65,65,205595,0,53,33940008,Open
9.341336,127.0.0.1,59918,127.0.0.1,5201,65,65,205040,0,52,34005491,Open
9.341339,127.0.0.1,59918,127.0.0.1,5201,65,65,204555,0,51,34070974,Open
9.341344,127.0.0.1,59918,127.0.0.1,5201,65,65,204130,0,50,34136457,Open
9.341347,127.0.0.1,59918,127.0.0.1,5201,65,65,203758,0,49,34201940,Open
9.341349,127.0.0.1,59918,127.0.0.1,5201,65,65,203433,0,48,34267423,Open
9.341352,127.0.0.1,59918,127.0.0.1,5201,65,65,203147,0,47,34332906,Open
9.341354,127.0.0.1,59918,127.0.0.1,5201,65,65,202898,0,46,34398389,Open
9.341357,127.0.0.1,59918,127.0.0.1,5201,66,65,202680,0,45,34463872,Open
9.341360,127.0.0.1,59918,127.0.0.1,5201,66,65,202488,0,44,34529355,Open
9.341534,127.0.0.1,59918,127.0.0.1,5201,66,65,202320,0,43,34594838,Open
9.544650,127.0.0.1,59918,127.0.0.1,5201,68,65,202195,0,64,37360130,Open
9.544889,127.0.0.1,59918,127.0.0.1,5201,68,65,202325,0,63,37425613,Open
9.544895,127.0.0.1,59918,127.0.0.1,5201,68,65,202439,0,62,37486630,Open
9.544901,127.0.0.1,59918,127.0.0.1,5201,68,65,202538,0,61,37552113,Open
9.544905,127.0.0.1,59918,127.0.0.1,5201,68,65,202624,0,60,37617596,Open
9.544911,127.0.0.1,59918,127.0.0.1,5201,68,65,202698,0,59,37683079,Open
9.544915,127.0.0.1,59918,127.0.0.1,5201,68,65,202762,0,58,37748562,Open
9.544920,127.0.0.1,59918,127.0.0.1,5201,68,65,202816,0,57,37814045,Open
9.747281,127.0.0.1,59918,127.0.0.1,5201,68,65,202863,0,65,41546576,Open
9.747532,127.0.0.1,59918,127.0.0.1,5201,68,65,202794,0,64,41549862,Open
9.747539,127.0.0.1,59918,127.0.0.1,5201,68,65,202730,0,63,41615345,Open
9.747659,127.0.0.1,59918,127.0.0.1,5201,68,65,202674,0,4,45478842,Open
9.747667,127.0.0.1,59918,127.0.0.1,5201,68,65,202509,0,3,45544325,Open
9.950263,127.0.0.1,59918,127.0.0.1,5201,68,65,202366,0,65,45740774,Open
9.950515,127.0.0.1,59918,127.0.0.1,5201,68,65,202413,0,64,45744166,Open
9.950522,127.0.0.1,59918,127.0.0.1,5201,68,65,202453,0,63,45809649,Open
9.950528,127.0.0.1,59918,127.0.0.1,5201,68,65,202487,0,62,45875132,Open
9.950532,127.0.0.1,59918,127.0.0.1,5201,68,65,202492,0,61,45940615,Open
9.950537,127.0.0.1,59918,127.0.0.1,5201,68,65,202494,0,60,46006098,Open
9.950542,127.0.0.1,59918,127.0.0.1,5201,68,65,202494,0,59,46071581,Open
9.950547,127.0.0.1,59918,127.0.0.1,5201,68,65,202493,0,58,46137064,Open
9.950551,127.0.0.1,59918,127.0.0.1,5201,68,65,202491,0,57,46202547,Open
9.950556,127.0.0.1,59918,127.0.0.1,5201,68,65,202489,0,56,46268030,Open
9.950561,127.0.0.1,59918,127.0.0.1,5201,68,65,202485,0,55,46333513,Open
9.950565,127.0.0.1,59918,127.0.0.1,5201,68,65,202481,0,54,46398996,Open
9.950569,127.0.0.1,59918,127.0.0.1,5201,68,65,202476,0,53,46464479,Open
9.950574,127.0.0.1,59918,127.0.0.1,5201,68,65,202471,0,52,46529962,Open
9.950579,127.0.0.1,59918,127.0.0.1,5201,68,65,202466,0,51,46595445,Open
9.950584,127.0.0.1,59918,127.0.0.1,5201,68,65,202459,0,50,46660928,Open
9.950589,127.0.0.1,59918,127.0.0.1,5201,68,65,202453,0,49,46726411,Open
9.950593,127.0.0.1,59918,127.0.0.1,5201,68,65,202447,0,48,46791894,Open
9.950597,127.0.0.1,59918,127.0.0.1,5201,68,65,202440,0,47,46857377,Open
9.950601,127.0.0.1,59918,127.0.0.1,5201,68,65,202433,0,46,46922860,Open
9.950605,127.0.0.1,59918,127.0.0.1,5201,68,65,202426,0,45,46988343,Open
10.151217,127.0.0.1,59918,127.0.0.1,5201,68,65,202419,0,65,49935078,Open
10.151802,127.0.0.1,59918,127.0.0.1,5201,68,65,202246,0,64,49938470,Open
10.152177,127.0.0.1,59918,127.0.0.1,5201,68,65,202063,0,63,50003953,Open
10.152206,127.0.0.1,59918,127.0.0.1,5201,68,65,201948,0,17,53016171,Open
10.356133,127.0.0.1,59918,127.0.0.1,5201,68,65,201781,0,65,54129382,Open
10.356420,127.0.0.1,59918,127.0.0.1,5201,68,65,202064,0,64,54132774,Open
10.356427,127.0.0.1,59918,127.0.0.1,5201,68,65,202310,0,63,54198257,Open
10.356433,127.0.0.1,59918,127.0.0.1,5201,68,65,202525,0,62,54263740,Open
10.356438,127.0.0.1,59918,127.0.0.1,5201,68,65,202709,0,61,54329223,Open
10.356443,127.0.0.1,59918,127.0.0.1,5201,68,65,202869,0,60,54394706,Open
10.356448,127.0.0.1,59918,127.0.0.1,5201,68,65,203008,0,59,54460189,Open
10.356453,127.0.0.1,59918,127.0.0.1,5201,68,65,203128,0,58,54525672,Open
10.356459,127.0.0.1,59918,127.0.0.1,5201,68,65,203232,0,57,54591155,Open
10.356464,127.0.0.1,59918,127.0.0.1,5201,68,65,203322,0,56,54656638,Open
10.356469,127.0.0.1,59918,127.0.0.1,5201,68,65,203400,0,55,54722121,Open
10.356474,127.0.0.1,59918,127.0.0.1,5201,68,65,203467,0,54,54787604,Open
10.356478,127.0.0.1,59918,127.0.0.1,5201,68,65,203525,0,53,54853087,Open
10.356483,127.0.0.1,59918,127.0.0.1,5201,68,65,203575,0,52,54918570,Open
10.356487,127.0.0.1,59918,127.0.0.1,5201,68,65,203617,0,51,54984053,Open
10.356491,127.0.0.1,59918,127.0.0.1,5201,68,65,203653,0,50,55049536,Open
10.356496,127.0.0.1,59918,127.0.0.1,5201,68,65,203683,0,49,55115019,Open
10.356500,127.0.0.1,59918,127.0.0.1,5201,68,65,203708,0,48,55180502,Open
10.356505,127.0.0.1,59918,127.0.0.1,5201,68,65,203729,0,47,55245985,Open
10.356509,127.0.0.1,59918,127.0.0.1,5201,68,65,203747,0,46,55311468,Open
10.356514,127.0.0.1,59918,127.0.0.1,5201,68,65,203761,0,45,55376951,Open
10.356518,127.0.0.1,59918,127.0.0.1,5201,68,65,203772,0,44,55442434,Open
10.356523,127.0.0.1,59918,127.0.0.1,5201,68,65,203781,0,43,55507917,Open
10.558067,127.0.0.1,59918,127.0.0.1,5201,68,65,203787,0,65,58323686,Open
10.558348,127.0.0.1,59918,127.0.0.1,5201,68,65,203529,0,64,58327078,Open
10.558354,127.0.0.1,59918,127.0.0.1,5201,68,65,203301,0,63,58392561,Open
10.558497,127.0.0.1,59918,127.0.0.1,5201,68,65,203100,0,30,60553500,Open
10.759707,127.0.0.1,59918,127.0.0.1,5201,68,65,202864,0,65,62517990,Open
10.760123,127.0.0.1,59918,127.0.0.1,5201,68,65,202704,0,64,62521382,Open
10.760131,127.0.0.1,59918,127.0.0.1,5201,68,65,202563,0,63,62586865,Open
10.760136,127.0.0.1,59918,127.0.0.1,5201,68,65,202438,0,62,62652348,Open
10.760140,127.0.0.1,59918,127.0.0.1,5201,68,65,202329,0,61,62717831,Open
10.760145,127.0.0.1,59918,127.0.0.1,5201,68,65,202233,0,60,62783314,Open
10.760149,127.0.0.1,59918,127.0.0.1,5201,68,65,202148,0,59,62848797,Open
10.961431,127.0.0.1,59918,127.0.0.1,5201,68,65,202073,0,65,66712294,Open
10.961700,127.0.0.1,59918,127.0.0.1,5201,68,65,201928,0,64,66715686,Open
10.961708,127.0.0.1,59918,127.0.0.1,5201,68,65,201799,0,63,66781169,Open
10.962013,127.0.0.1,59918,127.0.0.1,5201,68,65,201685,0,45,67959863,Open
10.962024,127.0.0.1,59918,127.0.0.1,5201,68,65,201592,0,44,68025346,Open
11.163516,127.0.0.1,59918,127.0.0.1,5201,68,65,201482,0,65,70906598,Open
11.163652,127.0.0.1,59918,127.0.0.1,5201,68,65,201488,0,64,70909990,Open
11.363975,127.0.0.1,59918,127.0.0.1,5201,68,65,201492,0,65,75100902,Open
11.364109,127.0.0.1,59918,127.0.0.1,5201,68,65,201350,0,63,75169777,Open
11.365077,127.0.0.1,59918,127.0.0.1,5201,68,65,201224,0,60,75366226,Open
11.365331,127.0.0.1,59918,127.0.0.1,5201,68,65,201240,0,58,75497192,Open
11.568753,127.0.0.1,59918,127.0.0.1,5201,68,65,201253,0,65,79295206,Open
11.569013,127.0.0.1,59918,127.0.0.1,5201,68,65,201523,0,63,79364081,Open
11.772287,127.0.0.1,59918,127.0.0.1,5201,68,65,201754,0,65,83489510,Open
11.772658,127.0.0.1,59918,127.0.0.1,5201,68,65,201966,0,63,83558385,Open
11.976611,127.0.0.1,59918,127.0.0.1,5201,68,65,202145,0,65,87683814,Open
11.976857,127.0.0.1,59918,127.0.0.1,5201,68,65,202357,0,63,87752689,Open
11.976874,127.0.0.1,59918,127.0.0.1,5201,68,65,202539,0,55,88276553,Open
12.178011,127.0.0.1,59918,127.0.0.1,5201,68,65,202687,0,65,91878118,Open
12.178142,127.0.0.1,59918,127.0.0.1,5201,68,65,202494,0,64,91881510,Open
12.178515,127.0.0.1,59918,127.0.0.1,5201,68,65,202323,0,59,92208925,Open
12.383205,127.0.0.1,59918,127.0.0.1,5201,68,65,202190,0,65,96072422,Open
12.383452,127.0.0.1,59918,127.0.0.1,5201,68,65,202366,0,63,96141297,Open
12.383568,127.0.0.1,59918,127.0.0.1,5201,68,65,202484,0,28,98433202,Open
12.586313,127.0.0.1,59918,127.0.0.1,5201,68,65,202530,0,65,100266726,Open
12.587100,127.0.0.1,59918,127.0.0.1,5201,68,65,202595,0,63,100335601,Open
12.587138,127.0.0.1,59918,127.0.0.1,5201,68,65,202650,0,45,101514295,Open
12.791196,127.0.0.1,59918,127.0.0.1,5201,68,65,202680,0,65,104461030,Open
12.792315,127.0.0.1,59918,127.0.0.1,5201,68,65,202866,0,63,104529905,Open
12.993681,127.0.0.1,59918,127.0.0.1,5201,68,65,203157,0,65,108655334,Open
12.994003,127.0.0.1,59918,127.0.0.1,5201,68,65,202926,0,63,108724209,Open
13.195595,127.0.0.1,59918,127.0.0.1,5201,68,65,202722,0,65,112849638,Open
13.195929,127.0.0.1,59918,127.0.0.1,5201,68,65,202603,0,63,112918513,Open
13.196026,127.0.0.1,59918,127.0.0.1,5201,68,65,202494,0,42,114293656,Open
13.196046,127.0.0.1,59918,127.0.0.1,5201,68,65,202367,0,12,116258146,Open
13.397269,127.0.0.1,59918,127.0.0.1,5201,68,65,202196,0,65,117043942,Open
13.397538,127.0.0.1,59918,127.0.0.1,5201,68,65,202081,0,63,117112817,Open
13.397575,127.0.0.1,59918,127.0.0.1,5201,68,65,201978,0,42,118487960,Open
13.599965,127.0.0.1,59918,127.0.0.1,5201,68,65,201866,0,65,121238246,Open
13.600114,127.0.0.1,59918,127.0.0.1,5201,68,65,201925,0,63,121307121,Open
13.804102,127.0.0.1,59918,127.0.0.1,5201,68,65,201972,0,65,125432550,Open
13.804344,127.0.0.1,59918,127.0.0.1,5201,68,65,202225,0,63,125501425,Open
14.006569,127.0.0.1,59918,127.0.0.1,5201,68,65,202442,0,65,129626854,Open
14.006818,127.0.0.1,59918,127.0.0.1,5201,68,65,202423,0,63,129695729,Open
14.006829,127.0.0.1,59918,127.0.0.1,5201,68,65,202402,0,48,130677974,Open
14.006925,127.0.0.1,59918,127.0.0.1,5201,68,65,202314,0,5,133493743,Open
14.208662,127.0.0.1,59918,127.0.0.1,5201,68,65,202125,0,65,133821158,Open
14.208850,127.0.0.1,59918,127.0.0.1,5201,68,65,202012,0,63,133890033,Open
14.209168,127.0.0.1,59918,127.0.0.1,5201,68,65,201911,0,19,136771285,Open
14.410964,127.0.0.1,59918,127.0.0.1,5201,68,65,201781,0,65,138015462,Open
14.411070,127.0.0.1,59918,127.0.0.1,5201,68,65,201783,0,63,138084337,Open
14.612027,127.0.0.1,59918,127.0.0.1,5201,68,65,201781,0,65,142209766,Open
14.612314,127.0.0.1,59918,127.0.0.1,5201,68,65,201703,0,63,142278641,Open
14.813746,127.0.0.1,59918,127.0.0.1,5201,68,65,201632,0,65,146404070,Open
14.814116,127.0.0.1,59918,127.0.0.1,5201,68,65,201599,0,63,146472945,Open
15.015768,127.0.0.1,59918,127.0.0.1,5201,68,65,201593,0,65,150598374,Open
15.016389,127.0.0.1,59918,127.0.0.1,5201,68,65,201563,0,64,150601766,Open
15.016489,127.0.0.1,59918,127.0.0.1,5201,68,65,201543,0,59,150929181,Open
15.016562,127.0.0.1,59918,127.0.0.1,5201,68,65,201518,0,26,153090120,Open
15.016687,127.0.0.1,59918,127.0.0.1,5201,68,65,201439,0,25,153221086,Open
15.218245,127.0.0.1,59918,127.0.0.1,5201,68,65,201369,0,65,154792678,Open
15.218423,127.0.0.1,59918,127.0.0.1,5201,68,65,201415,0,63,154861553,Open
15.218433,127.0.0.1,59918,127.0.0.1,5201,68,65,201446,0,51,155647349,Open
15.218440,127.0.0.1,59918,127.0.0.1,5201,68,65,201417,0,51,155647349,Disorder
15.218446,127.0.0.1,59918,127.0.0.1,5201,68,65,201392,0,51,155647349,Disorder
15.218460,127.0.0.1,59918,127.0.0.1,5201,45,47,201369,1,51,155647349,Recovery
15.218477,127.0.0.1,59918,127.0.0.1,5201,68,65,201349,1,50,155712832,Disorder
15.218481,127.0.0.1,59918,127.0.0.1,5201,68,65,201343,1,49,155778315,Disorder
15.218507,127.0.0.1,59918,127.0.0.1,5201,68,65,201337,1,48,155843798,Disorder
15.420395,127.0.0.1,59918,127.0.0.1,5201,68,65,201333,1,65,158986982,Open
15.420633,127.0.0.1,59918,127.0.0.1,5201,68,65,201333,1,65,158986982,Open
15.420642,127.0.0.1,59918,127.0.0.1,5201,68,65,201371,1,64,158990374,Open
15.420649,127.0.0.1,59918,127.0.0.1,5201,68,65,201401,1,63,159055857,Open
15.420654,127.0.0.1,59918,127.0.0.1,5201,68,65,201426,1,62,159121340,Open
15.420658,127.0.0.1,59918,127.0.0.1,5201,68,65,201446,1,61,159186823,Open
15.420663,127.0.0.1,59918,127.0.0.1,5201,68,65,201463,1,60,159252306,Open
15.420668,127.0.0.1,59918,127.0.0.1,5201,68,65,201477,1,59,159317789,Open
15.420672,127.0.0.1,59918,127.0.0.1,5201,68,65,201488,1,58,159383272,Open
15.420676,127.0.0.1,59918,127.0.0.1,5201,68,65,201496,1,57,159448755,Open
15.420682,127.0.0.1,59918,127.0.0.1,5201,68,65,201502,1,56,159514238,Open
15.420686,127.0.0.1,59918,127.0.0.1,5201,68,65,201505,1,55,159579721,Open
15.420690,127.0.0.1,59918,127.0.0.1,5201,68,65,201506,1,54,159645204,Open
